year,code,amount,name,topname,depname,depcat,cat,ref
2006,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,5.13.4
2006,3505410100,1172013000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,5.14.1
2006,3505411000,117863000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,5.14.2
2006,3505411200,8361000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,5.14.3
2006,3505411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,5.14.4
2006,3505419000,1850000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,5.14.5.1
2006,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,5.14.6
2006,3505420100,454034000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,5.15.1
2006,3505421000,58045000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,5.15.2
2006,3505421200,4862000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,5.15.3
2006,3505421400,882000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,5.15.4
2006,3505429000,3592000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,5.15.5.1
2006,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,5.15.6
2006,3505430100,792353000,無細項,司法院主管,臺灣板橋地方法院,一般行政,司法支出,5.16.1
2006,3505431000,78693000,無細項,司法院主管,臺灣板橋地方法院,審判業務,司法支出,5.16.2
2006,3505431200,6847000,無細項,司法院主管,臺灣板橋地方法院,少年事件處理,司法支出,5.16.3
2006,3505431400,819000,無細項,司法院主管,臺灣板橋地方法院,公證及提存事件處理,司法支出,5.16.4
2006,3505439000,13365000,交通及運輸設備,司法院主管,臺灣板橋地方法院,一般建築及設備,司法支出,5.16.5.1
2006,3505439800,561000,無細項,司法院主管,臺灣板橋地方法院,第一預備金,司法支出,5.16.6
2006,3505470100,575232000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,5.17.1
2006,3505471000,70820000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,5.17.2
2006,3505471200,8929000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,5.17.3
2006,3505471400,1515000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,5.17.4
2006,3505479000,670000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,5.17.5.1
2006,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,5.17.6
2006,3505480100,317116000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,5.18.1
2006,3505481000,27780000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,5.18.2
2006,3505481200,6098000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,5.18.3
2006,3505481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,5.18.4
2006,3505489000,610000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,5.18.5.1
2006,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,5.18.6
2006,3505490100,216963000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,5.19.1
2006,3505491000,20505000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,5.19.2
2006,3505491200,3177000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,5.19.3
2006,3505491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,5.19.4
2006,3505499000,0,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,5.19.5.1
2006,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,5.19.6
2006,3505500100,863469000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,5.20.1
2006,3505501000,87828000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,5.20.2
2006,3505501200,9694000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,5.20.3
2006,3505501400,1544000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,5.20.4
2006,3505508500,160000000,無細項,司法院主管,臺灣臺中地方法院,司法機關擴遷建計畫,司法支出,5.20.5
2006,3505509000,0,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,5.20.6.1
2006,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,5.20.7
2006,3505510100,205782000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,5.21.1
2006,3505511000,22547000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,5.21.2
2006,3505511200,4402000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,5.21.3
2006,3505511400,507000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,5.21.4
2006,3505519000,2000000,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,5.21.5.1
2006,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,5.21.6
2006,3505520100,371731000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,5.22.1
2006,3505521000,41209000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,5.22.2
2006,3505521200,6636000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,5.22.3
2006,3505521400,453000,無細項,司法院主管,臺灣彰化地方法院,公證及提存事件處理,司法支出,5.22.4
2006,3505529000,4550000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,5.22.5.1
2006,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,5.22.6
2006,3505530100,268511000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,5.23.1
2006,3505531000,33603000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,5.23.2
2006,3505531200,5540000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,5.23.3
2006,3505531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,5.23.4
2006,3505539000,1260000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,5.23.5.1
2006,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,5.23.6
2006,3505540100,297242000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,5.24.1
2006,3505541000,30179000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,5.24.2
2006,3505541200,4715000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,5.24.3
2006,3505541400,603000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,5.24.4
2006,3505548500,485410000,無細項,司法院主管,臺灣嘉義地方法院,司法機關擴遷建計畫,司法支出,5.24.5
2006,3505549000,4290000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,5.24.6.1
2006,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,5.24.7
2006,3505560100,613316000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,5.25.1
2006,3505561000,77396000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,5.25.2
2006,3505561200,7061000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,5.25.3
2006,3505561400,1292000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,5.25.4
2006,3505569000,3750000,交通及運輸設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,5.25.5.1
2006,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,5.25.6
2006,3505580100,912615000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,5.26.1
2006,3505581000,116517000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,5.26.2
2006,3505581400,2594000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,5.26.3
2006,3505588500,20000000,無細項,司法院主管,臺灣高雄地方法院,司法機關擴遷建計畫,司法支出,5.26.4
2006,3505589000,8480000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,5.26.5.1
2006,3505589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,5.26.6
2006,3505590100,331408000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,5.27.1
2006,3505591000,32973000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,5.27.2
2006,3505591200,7221000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,5.27.3
2006,3505591400,763000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,5.27.4
2006,3505599000,1300000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,5.27.5.1
2006,3505599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,5.27.6
2006,3505600100,164637000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,5.28.1
2006,3505601000,13531000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,5.28.2
2006,3505601200,2996000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,5.28.3
2006,3505601400,251000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,5.28.4
2006,3505609000,1425000,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,5.28.5.1
2006,3505609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,5.28.6
2006,3505610100,197647000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,5.29.1
2006,3505611000,18165000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,5.29.2
2006,3505611200,10278000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,5.29.3
2006,3505611400,252000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,5.29.4
2006,3505619000,610000,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,5.29.5.1
2006,3505619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,5.29.6
2006,3505620100,183933000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,5.30.1
2006,3505621000,19323000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,5.30.2
2006,3505621200,4675000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,5.30.3
2006,3505621400,199000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,5.30.4
2006,3505629000,4250000,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,5.30.5.1
2006,3505629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,5.30.6
2006,3505630100,235966000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,5.31.1
2006,3505631000,25134000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,5.31.2
2006,3505631200,4159000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,5.31.3
2006,3505631400,537000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,5.31.4
2006,3505639000,440000,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,5.31.5.1
2006,3505639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,5.31.6
2006,3505640100,92424000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,5.32.1
2006,3505641000,4210000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,5.32.2
2006,3505641200,649000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,5.32.3
2006,3505641400,245000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,5.32.4
2006,3505648500,0,無細項,司法院主管,臺灣澎湖地方法院,司法機關擴遷建計畫,司法支出,5.32.5
2006,3505649000,100000,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,5.32.6.1
2006,3505649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,5.32.7
2006,3505800100,154912000,無細項,司法院主管,臺灣高雄少年法院,一般行政,司法支出,5.33.1
2006,3505801200,20522000,無細項,司法院主管,臺灣高雄少年法院,少年事件處理,司法支出,5.33.2
2006,3505809000,137000000,土地購置,司法院主管,臺灣高雄少年法院,一般建築及設備,司法支出,5.33.3.1
2006,3505809800,966000,無細項,司法院主管,臺灣高雄少年法院,第一預備金,司法支出,5.33.4
2006,3505900100,23614000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,5.34.1
2006,3505901000,1571000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,5.34.2
2006,3505909000,1000000,交通及運輸設備,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,5.34.3.1
2006,3505909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,5.34.4
2006,3505910100,65316000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,5.35.1
2006,3505911000,3034000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,5.35.2
2006,3505911200,692000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,5.35.3
2006,3505911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,5.35.4
2006,3505919000,2837000,營建工程,司法院主管,福建金門地方法院,一般建築及設備,司法支出,5.35.5.1
2006,3505919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,5.35.6
2006,3505930100,17154000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,5.36.1
2006,3505931000,1109000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,5.36.2
2006,3505931200,205000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,5.36.3
2006,3505931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,5.36.4
2006,3505939000,0,交通及運輸設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,5.36.5.1
2006,3505939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,5.36.6
2006,3606010100,358082000,無細項,考試院主管,考試院,一般行政,考試支出,6.1.1
2006,3606011200,5513000,無細項,考試院主管,考試院,議事業務,考試支出,6.1.2
2006,3606011300,2669000,無細項,考試院主管,考試院,法制業務,考試支出,6.1.3
2006,3606011400,23037000,無細項,考試院主管,考試院,施政業務及督導,考試支出,6.1.4
2006,3606019800,1150000,無細項,考試院主管,考試院,第一預備金,考試支出,6.1.5
2006,7606012100,35126000,無細項,考試院主管,考試院,退撫基金監理,退休撫卹業務支出,6.1.6
2006,3606100100,275404000,無細項,考試院主管,考選部,一般行政,考試支出,6.2.1
2006,3606101000,440417000,無細項,考試院主管,考選部,考試業務,考試支出,6.2.2
2006,3606101400,27163000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,6.2.3.1
2006,3606109000,9900000,營建工程,考試院主管,考選部,一般建築及設備,考試支出,6.2.4.1
2006,3606109800,800000,無細項,考試院主管,考選部,第一預備金,考試支出,6.2.5
2006,3606200100,390503000,無細項,考試院主管,銓敘部,一般行政,考試支出,6.3.1
2006,3606200200,7425000,人事法制研究改進,考試院主管,銓敘部,人事法制及銓敘,考試支出,6.3.2.1
2006,3606209000,0,交通及運輸設備,考試院主管,銓敘部,一般建築及設備,考試支出,6.3.3.1
2006,3606209800,817000,無細項,考試院主管,銓敘部,第一預備金,考試支出,6.3.4
2006,6606200300,205860000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,6.3.5
2006,6806205800,93993000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,6.3.6
2006,7506205300,15048636000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,6.3.7
2006,7606200600,3098000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,6.3.8.1
2006,3606300100,115301000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,6.4.1
2006,3606301100,3498000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,6.4.2.1
2006,3606309800,500000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,6.4.3
2006,3606400100,128116000,無細項,考試院主管,國家文官培訓所,一般行政,考試支出,6.5.1
2006,3606401100,141110000,無細項,考試院主管,國家文官培訓所,國家文官培訓業務,考試支出,6.5.2
2006,3606409800,540000,無細項,考試院主管,國家文官培訓所,第一預備金,考試支出,6.5.3
2006,3707010100,634184000,無細項,監察院主管,監察院,一般行政,監察支出,7.1.1
2006,3707010300,11931000,無細項,監察院主管,監察院,議事業務,監察支出,7.1.2
2006,3707010900,26373000,無細項,監察院主管,監察院,調查巡察業務,監察支出,7.1.3
2006,3707011200,18105000,無細項,監察院主管,監察院,財產申報業務,監察支出,7.1.4
2006,3707019000,21541000,營建工程,監察院主管,監察院,一般建築及設備,監察支出,7.1.5.1
2006,3707019800,922000,無細項,監察院主管,監察院,第一預備金,監察支出,7.1.6
2006,3707100100,1078258000,無細項,監察院主管,審計部,一般行政,監察支出,7.2.1
2006,3707101000,30882000,無細項,監察院主管,審計部,中央政府審計,監察支出,7.2.2
2006,3707102000,17272000,無細項,監察院主管,審計部,縣市地方審計,監察支出,7.2.3
2006,3707109000,0,土地購置,監察院主管,審計部,一般建築及設備,監察支出,7.2.4.1
2006,3707109800,3375000,無細項,監察院主管,審計部,第一預備金,監察支出,7.2.5
2006,3707600100,70094000,無細項,監察院主管,審計部臺北市審計處,一般行政,監察支出,7.3.1
2006,3707601000,2058000,無細項,監察院主管,審計部臺北市審計處,審計業務,監察支出,7.3.2
2006,3707609800,136000,無細項,監察院主管,審計部臺北市審計處,第一預備金,監察支出,7.3.3
2006,3707700100,63307000,無細項,監察院主管,審計部高雄市審計處,一般行政,監察支出,7.4.1
2006,3707701000,1460000,無細項,監察院主管,審計部高雄市審計處,審計業務,監察支出,7.4.2
2006,3707709000,90000000,營建工程,監察院主管,審計部高雄市審計處,一般建築及設備,監察支出,7.4.3.1
2006,3707709800,102000,無細項,監察院主管,審計部高雄市審計處,第一預備金,監察支出,7.4.4
2006,3808010100,1131787000,無細項,內政部主管,內政部,一般行政,民政支出,8.1.1
2006,3808011000,426320000,無細項,內政部主管,內政部,民政業務,民政支出,8.1.2
2006,3808011500,106968000,無細項,內政部主管,內政部,戶政業務,民政支出,8.1.3
2006,3808012500,491829000,測量及方域,內政部主管,內政部,地政業務,民政支出,8.1.4.1
2006,3808012600,922338000,土地測量,內政部主管,內政部,土地測量與規劃設計業務,民政支出,8.1.5.1
2006,3808013000,652255000,無細項,內政部主管,內政部,內政資訊業務,民政支出,8.1.6
2006,3808018100,300000000,外籍配偶照顧輔導基金,內政部主管,內政部,非營業特種基金,民政支出,8.1.7.1
2006,3808019000,64987000,營建工程,內政部主管,內政部,一般建築及設備,民政支出,8.1.8.1
2006,3808019800,28603000,無細項,內政部主管,內政部,第一預備金,民政支出,8.1.9
2006,6608013700,30175574000,無細項,內政部主管,內政部,社會保險業務,社會保險支出,8.1.10
2006,6708013800,203344000,無細項,內政部主管,內政部,社會救助業務,社會救助支出,8.1.11
2006,6808013500,103483000,無細項,內政部主管,內政部,社會行政業務,福利服務支出,8.1.12
2006,6808013600,30646266000,無細項,內政部主管,內政部,社會福利服務業務,福利服務支出,8.1.13
2006,6808013900,43998000,北區老人安養工作,內政部主管,內政部,社會福利設施管理與建設,福利服務支出,8.1.14.1
2006,5808112000,559974000,無細項,內政部主管,營建署及所屬,公園規劃業務,農業支出,8.2.1
2006,5808113000,290398000,墾丁國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,8.2.2.1
2006,5908110100,1119194000,無細項,內政部主管,營建署及所屬,一般行政,工業支出,8.2.3
2006,5908111000,9819783000,無細項,內政部主管,營建署及所屬,營建業務,工業支出,8.2.4
2006,5908112100,178296000,國土及都市規劃業務,內政部主管,營建署及所屬,國土規劃、新生地開發及重機械救災,工業支出,8.2.5.1
2006,5908119000,3000000,營建工程,內政部主管,營建署及所屬,一般建築及設備,工業支出,8.2.6.1
2006,5908119800,3176000,無細項,內政部主管,營建署及所屬,第一預備金,工業支出,8.2.7
2006,6008115500,7934960000,無細項,內政部主管,營建署及所屬,道路建設及養護,交通支出,8.2.8
2006,7208114000,4001998000,無細項,內政部主管,營建署及所屬,下水道管理業務,環境保護支出,8.2.9
2006,7308118100,2186800000,營建建設基金,內政部主管,營建署及所屬,非營業特種基金,社區發展支出,8.2.10.1
2006,3808210100,11810988000,無細項,內政部主管,警政署,一般行政,民政支出,8.3.1
2006,3808211000,1202559000,無細項,內政部主管,警政署,警政業務,民政支出,8.3.2
2006,3808211200,354286000,無細項,內政部主管,警政署,警務管理,民政支出,8.3.3
2006,3808211300,606675000,無細項,內政部主管,警政署,保安警察業務,民政支出,8.3.4
2006,3808219000,33000000,營建工程,內政部主管,警政署,一般建築及設備,民政支出,8.3.5.1
2006,3808219800,45000000,無細項,內政部主管,警政署,第一預備金,民政支出,8.3.6
2006,3808220100,721222000,無細項,內政部主管,警政署入出境管理局,一般行政,民政支出,8.4.1
2006,3808221100,367436000,無細項,內政部主管,警政署入出境管理局,入出境管理業務,民政支出,8.4.2
2006,3808229000,0,土地購置,內政部主管,警政署入出境管理局,一般建築及設備,民政支出,8.4.3.1
2006,3808229800,2000000,無細項,內政部主管,警政署入出境管理局,第一預備金,民政支出,8.4.4
2006,3808240100,1801489000,無細項,內政部主管,警政署國道公路警察局,一般行政,民政支出,8.5.1
2006,3808241000,177692000,無細項,內政部主管,警政署國道公路警察局,公路警察業務,民政支出,8.5.2
2006,3808249000,3029000,營建工程,內政部主管,警政署國道公路警察局,一般建築及設備,民政支出,8.5.3.1
2006,3808249800,1470000,無細項,內政部主管,警政署國道公路警察局,第一預備金,民政支出,8.5.4
2006,3808260100,1229816000,無細項,內政部主管,警政署刑事警察局,一般行政,民政支出,8.6.1
2006,3808261000,576499000,無細項,內政部主管,警政署刑事警察局,刑事警察業務,民政支出,8.6.2
2006,3808269000,199050000,營建工程,內政部主管,警政署刑事警察局,一般建築及設備,民政支出,8.6.3.1
2006,3808269800,2000000,無細項,內政部主管,警政署刑事警察局,第一預備金,民政支出,8.6.4
2006,3808410100,546557000,無細項,內政部主管,中央警察大學,一般行政,民政支出,8.7.1
2006,3808410200,411315000,無細項,內政部主管,中央警察大學,高級警察教育,民政支出,8.7.2
2006,3808419000,25577000,營建工程,內政部主管,中央警察大學,一般建築及設備,民政支出,8.7.3.1
2006,3808419800,1459000,無細項,內政部主管,中央警察大學,第一預備金,民政支出,8.7.4
2006,3808420100,449967000,無細項,內政部主管,臺灣警察專科學校,一般行政,民政支出,8.8.1
2006,3808421000,1142921000,無細項,內政部主管,臺灣警察專科學校,初級警察教育,民政支出,8.8.2
2006,3808429000,2600000,交通及運輸設備,內政部主管,臺灣警察專科學校,一般建築及設備,民政支出,8.8.3.1
2006,3808429800,2320000,無細項,內政部主管,臺灣警察專科學校,第一預備金,民政支出,8.8.4
2006,3808510100,430970000,無細項,內政部主管,消防署及所屬,一般行政,民政支出,8.9.1
2006,3808511000,2086812000,無細項,內政部主管,消防署及所屬,消防救災業務,民政支出,8.9.2
2006,3808512000,233967000,無細項,內政部主管,消防署及所屬,港務消防業務,民政支出,8.9.3
2006,3808519000,4830000,交通及運輸設備,內政部主管,消防署及所屬,一般建築及設備,民政支出,8.9.4.1
2006,3808519800,1620000,無細項,內政部主管,消防署及所屬,第一預備金,民政支出,8.9.5
2006,3808550100,195459000,無細項,內政部主管,役政署,一般行政,民政支出,8.10.1
2006,3808551000,4996031000,無細項,內政部主管,役政署,役政業務,民政支出,8.10.2
2006,3808559800,2000000,無細項,內政部主管,役政署,第一預備金,民政支出,8.10.3
2006,5208610100,68612000,無細項,內政部主管,建築研究所,一般行政,科學支出,8.11.1
2006,5208615500,610388000,無細項,內政部主管,建築研究所,建築研究業務,科學支出,8.11.2
2006,5208619000,0,其他設備,內政部主管,建築研究所,一般建築及設備,科學支出,8.11.3.1
2006,5208619800,180000,無細項,內政部主管,建築研究所,第一預備金,科學支出,8.11.4
2006,3808650100,398008000,無細項,內政部主管,空中勤務總隊,一般行政,民政支出,8.12.1
2006,3808651000,572702000,無細項,內政部主管,空中勤務總隊,空中勤務業務,民政支出,8.12.2
2006,3808659000,578515000,交通運輸及設備,內政部主管,空中勤務總隊,一般建築及設備,民政支出,8.12.3.1
2006,6808710100,58564000,無細項,內政部主管,兒童局,一般行政,福利服務支出,8.13.1
2006,6808716500,3305914000,無細項,內政部主管,兒童局,兒童及少年福利業務,福利服務支出,8.13.2
2006,6808719000,0,營建工程,內政部主管,兒童局,一般建築及設備,福利服務支出,8.13.3.1
2006,6808719800,270000,無細項,內政部主管,兒童局,第一預備金,福利服務支出,8.13.4
2006,3911010100,7506645000,無細項,外交部主管,外交部,一般行政,外交支出,9.1.1
2006,3911011000,119643000,外交業務管理,外交部主管,外交部,外交業務,外交支出,9.1.2.1
2006,3911011300,3330596000,無細項,外交部主管,外交部,駐外機構業務,外交支出,9.1.3
2006,3911011400,1465802000,無細項,外交部主管,外交部,國際會議及交流,外交支出,9.1.4
2006,3911011500,9889013000,無細項,外交部主管,外交部,國際合作,外交支出,9.1.5
2006,3911016100,268194000,無細項,外交部主管,外交部,國際關懷與救助,外交支出,9.1.6
2006,3911019000,0,營建工程,外交部主管,外交部,一般建築及設備,外交支出,9.1.7.1
2006,3911019800,31527000,無細項,外交部主管,外交部,第一預備金,外交支出,9.1.8
2006,391101A000,4359825000,無細項,外交部主管,外交部,外交支出機密計畫,外交支出,9.1.9
2006,3911100100,204045000,無細項,外交部主管,領事事務局,一般行政,外交支出,9.2.1
2006,3911101000,450657000,無細項,外交部主管,領事事務局,領事事務管理,外交支出,9.2.2
2006,3911109000,0,交通及運輸設備,外交部主管,領事事務局,一般建築及設備,外交支出,9.2.3.1
2006,3911109800,1500000,無細項,外交部主管,領事事務局,第一預備金,外交支出,9.2.4
2006,4814010100,606497000,無細項,國防部主管,國防部,一般行政,國防支出,10.1.1
2006,4814020100,2658381000,無細項,國防部主管,國防部所屬,軍事行政,國防支出,10.2.1
2006,4814020200,453977000,無細項,國防部主管,國防部所屬,情報行政,國防支出,10.2.2
2006,4814021000,1410079000,無細項,國防部主管,國防部所屬,政戰業務,國防支出,10.2.3
2006,4814021100,58585000,無細項,國防部主管,國防部所屬,測量業務,國防支出,10.2.4
2006,4814021200,5719880000,無細項,國防部主管,國防部所屬,教育訓練業務,國防支出,10.2.5
2006,4814021300,1002521000,無細項,國防部主管,國防部所屬,通資業務,國防支出,10.2.6
2006,4814021400,31570866000,軍品整備,國防部主管,國防部所屬,後勤業務,國防支出,10.2.7.1
2006,4814021500,9038824000,無細項,國防部主管,國防部所屬,一般裝備,國防支出,10.2.8
2006,4814021700,281096000,無細項,國防部主管,國防部所屬,勤務支援業務,國防支出,10.2.9
2006,4814021900,140703368000,無細項,國防部主管,國防部所屬,軍事人員,國防支出,10.2.10
2006,4814029000,4527281000,土地購置,國防部主管,國防部所屬,一般工程及設備,國防支出,10.2.11.1
2006,4814029800,1000000000,無細項,國防部主管,國防部所屬,第一預備金,國防支出,10.2.12
2006,481402B000,48269985000,無細項,國防部主管,國防部所屬,國防支出(機密計畫),國防支出,10.2.13
