year,code,amount,name,topname,depname,depcat,cat,ref
2007,3803970600,216871000,無細項,行政院主管,原住民族委員會及所屬,土地規劃管理利用業務,民政支出,3.22.4
2007,3803970700,127360000,無細項,行政院主管,原住民族委員會及所屬,文化園區建設及管理,民政支出,3.22.5
2007,3803970800,546000000,無細項,行政院主管,原住民族委員會及所屬,補助原住民鄉鎮市,民政支出,3.22.6
2007,3803979800,2060000,無細項,行政院主管,原住民族委員會及所屬,第一預備金,民政支出,3.22.8
2007,5103970300,1179655000,無細項,行政院主管,原住民族委員會及所屬,原住民教育推展,教育支出,3.22.9
2007,6703970400,1345434000,無細項,行政院主管,原住民族委員會及所屬,社會服務推展,社會救助支出,3.22.10
2007,5303980100,166237000,無細項,行政院主管,體育委員會,一般行政,文化支出,3.23.1
2007,5303981000,55560000,無細項,行政院主管,體育委員會,體育行政業務,文化支出,3.23.2
2007,5303989800,3200000,無細項,行政院主管,體育委員會,第一預備金,文化支出,3.23.4
2007,3803990100,135403000,無細項,行政院主管,客家委員會及所屬,一般行政,民政支出,3.24.1
2007,3803991000,138148000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,民政支出,3.24.2
2007,3803992000,25581000,無細項,行政院主管,客家委員會及所屬,海外合作交流,民政支出,3.24.3
2007,3803999800,2000000,無細項,行政院主管,客家委員會及所屬,第一預備金,民政支出,3.24.4
2007,5303993000,1162851000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,3.24.5
2007,5303994000,34856000,無細項,行政院主管,客家委員會及所屬,台灣客家文化中心規劃興建,文化支出,3.24.6
2007,3404010100,1831347000,無細項,立法院主管,立法院,一般行政,立法支出,4.1.1
2007,3404010400,6100000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,4.1.4
2007,3404010500,40239000,無細項,立法院主管,立法院,國會圖書業務,立法支出,4.1.5
2007,3404010600,29697000,無細項,立法院主管,立法院,公報業務,立法支出,4.1.6
2007,3404010700,26280000,無細項,立法院主管,立法院,黨團補助,立法支出,4.1.7
2007,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,4.1.9
2007,3505010100,790197000,無細項,司法院主管,司法院,一般行政,司法支出,5.1.1
2007,3505011000,6480000,無細項,司法院主管,司法院,大法官議事業務,司法支出,5.1.2
2007,3505011300,6847000,無細項,司法院主管,司法院,民事審判行政,司法支出,5.1.3
2007,3505011400,4756000,無細項,司法院主管,司法院,刑事審判行政,司法支出,5.1.4
2007,3505011500,3750000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,5.1.5
2007,3505011600,4649000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,5.1.6
2007,3505011700,22033000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,5.1.7
2007,3505019800,1017000,無細項,司法院主管,司法院,第一預備金,司法支出,5.1.9
2007,6805011900,937348000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,5.1.10
2007,7505011900,168808000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,5.1.11
2007,3505050100,489326000,無細項,司法院主管,最高法院,一般行政,司法支出,5.2.1
2007,3505051000,6446000,無細項,司法院主管,最高法院,審判業務,司法支出,5.2.2
2007,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,5.2.4
2007,3505100100,155310000,無細項,司法院主管,最高行政法院,一般行政,司法支出,5.3.1
2007,3505101000,3044000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,5.3.2
2007,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,5.3.4
2007,3505110100,256451000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,5.4.1
2007,3505111000,8689000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,5.4.2
2007,3505118500,155000000,無細項,司法院主管,臺北高等行政法院,司法機關擴遷建計畫,司法支出,5.4.3
2007,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,5.4.5
2007,3505120100,125180000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,5.5.1
2007,3505121000,3970000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,5.5.2
2007,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,5.5.4
2007,3505130100,170461000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,5.6.1
2007,3505131000,7684000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,5.6.2
2007,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,5.6.4
2007,3505200100,82380000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,5.7.1
2007,3505201000,1453000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,5.7.2
2007,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,5.7.4
2007,3505250100,66010000,無細項,司法院主管,司法人員研習所,一般行政,司法支出,5.8.1
2007,3505251000,34072000,無細項,司法院主管,司法人員研習所,研習業務,司法支出,5.8.2
2007,3505258500,197000000,無細項,司法院主管,司法人員研習所,司法機關擴遷建計畫,司法支出,5.8.3
2007,3505259800,300000,無細項,司法院主管,司法人員研習所,第一預備金,司法支出,5.8.5
2007,3505300100,1279788000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,5.9.1
2007,3505301000,41886000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,5.9.2
2007,3505301500,46000000,無細項,司法院主管,臺灣高等法院,冤獄賠償,司法支出,5.9.3
2007,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,5.9.5
2007,3505310100,491053000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,5.10.1
2007,3505311000,20490000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,5.10.2
2007,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,5.10.4
2007,3505320100,347153000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,5.11.1
2007,3505321000,13585000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,5.11.2
2007,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,5.11.4
2007,3505330100,380998000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,5.12.1
2007,3505331000,18225000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,5.12.2
2007,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,5.12.4
2007,3505340100,119072000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,5.13.1
2007,3505341000,7734000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,5.13.2
2007,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,5.13.4
2007,3505410100,1195393000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,5.14.1
2007,3505411000,115728000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,5.14.2
2007,3505411200,8192000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,5.14.3
2007,3505411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,5.14.4
2007,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,5.14.6
2007,3505420100,469654000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,5.15.1
2007,3505421000,56502000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,5.15.2
2007,3505421200,5630000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,5.15.3
2007,3505421400,882000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,5.15.4
2007,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,5.15.6
2007,3505430100,835145000,無細項,司法院主管,臺灣板橋地方法院,一般行政,司法支出,5.16.1
2007,3505431000,81207000,無細項,司法院主管,臺灣板橋地方法院,審判業務,司法支出,5.16.2
2007,3505431200,6836000,無細項,司法院主管,臺灣板橋地方法院,少年事件處理,司法支出,5.16.3
2007,3505431400,819000,無細項,司法院主管,臺灣板橋地方法院,公證及提存事件處理,司法支出,5.16.4
2007,3505439800,561000,無細項,司法院主管,臺灣板橋地方法院,第一預備金,司法支出,5.16.6
2007,3505470100,587114000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,5.17.1
2007,3505471000,73530000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,5.17.2
2007,3505471200,8843000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,5.17.3
2007,3505471400,1515000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,5.17.4
2007,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,5.17.6
2007,3505480100,326945000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,5.18.1
2007,3505481000,30670000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,5.18.2
2007,3505481200,5150000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,5.18.3
2007,3505481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,5.18.4
2007,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,5.18.6
2007,3505490100,226754000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,5.19.1
2007,3505491000,23366000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,5.19.2
2007,3505491200,3177000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,5.19.3
2007,3505491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,5.19.4
2007,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,5.19.6
2007,3505500100,894222000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,5.20.1
2007,3505501000,92908000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,5.20.2
2007,3505501200,9548000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,5.20.3
2007,3505501400,1544000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,5.20.4
2007,3505508500,36093000,無細項,司法院主管,臺灣臺中地方法院,司法機關擴遷建計畫,司法支出,5.20.5
2007,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,5.20.7
2007,3505510100,203788000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,5.21.1
2007,3505511000,24788000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,5.21.2
2007,3505511200,4341000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,5.21.3
2007,3505511400,507000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,5.21.4
2007,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,5.21.6
2007,3505520100,377325000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,5.22.1
2007,3505521000,45445000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,5.22.2
2007,3505521200,6531000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,5.22.3
2007,3505521400,453000,無細項,司法院主管,臺灣彰化地方法院,公證及提存事件處理,司法支出,5.22.4
2007,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,5.22.6
2007,3505530100,277718000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,5.23.1
2007,3505531000,34991000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,5.23.2
2007,3505531200,5463000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,5.23.3
2007,3505531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,5.23.4
2007,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,5.23.6
2007,3505540100,306815000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,5.24.1
2007,3505541000,35128000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,5.24.2
2007,3505541200,4609000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,5.24.3
2007,3505541400,603000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,5.24.4
2007,3505548500,128385000,無細項,司法院主管,臺灣嘉義地方法院,司法機關擴遷建計畫,司法支出,5.24.5
2007,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,5.24.7
2007,3505560100,638695000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,5.25.1
2007,3505561000,81016000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,5.25.2
2007,3505561200,6859000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,5.25.3
2007,3505561400,1292000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,5.25.4
2007,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,5.25.6
2007,3505580100,962383000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,5.26.1
2007,3505581000,124917000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,5.26.2
2007,3505581400,2594000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,5.26.3
2007,3505588500,100000000,無細項,司法院主管,臺灣高雄地方法院,司法機關擴遷建計畫,司法支出,5.26.4
2007,3505589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,5.26.6
2007,3505590100,339031000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,5.27.1
2007,3505591000,37698000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,5.27.2
2007,3505591200,7079000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,5.27.3
2007,3505591400,763000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,5.27.4
2007,3505599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,5.27.6
2007,3505600100,167841000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,5.28.1
2007,3505601000,14789000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,5.28.2
2007,3505601200,2954000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,5.28.3
2007,3505601400,251000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,5.28.4
2007,3505609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,5.28.6
2007,3505610100,201032000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,5.29.1
2007,3505611000,22245000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,5.29.2
2007,3505611200,10216000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,5.29.3
2007,3505611400,252000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,5.29.4
2007,3505619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,5.29.6
2007,3505620100,189738000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,5.30.1
2007,3505621000,20631000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,5.30.2
2007,3505621200,4556000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,5.30.3
2007,3505621400,199000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,5.30.4
2007,3505629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,5.30.6
2007,3505630100,238924000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,5.31.1
2007,3505631000,24639000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,5.31.2
2007,3505631200,4038000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,5.31.3
2007,3505631400,537000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,5.31.4
2007,3505639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,5.31.6
2007,3505640100,98367000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,5.32.1
2007,3505641000,4743000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,5.32.2
2007,3505641200,626000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,5.32.3
2007,3505641400,245000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,5.32.4
2007,3505649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,5.32.6
2007,3505800100,153065000,無細項,司法院主管,臺灣高雄少年法院,一般行政,司法支出,5.33.1
2007,3505801200,20540000,無細項,司法院主管,臺灣高雄少年法院,少年事件處理,司法支出,5.33.2
2007,3505808500,45927000,無細項,司法院主管,臺灣高雄少年法院,司法機關擴遷建計畫,司法支出,5.33.3
2007,3505809800,966000,無細項,司法院主管,臺灣高雄少年法院,第一預備金,司法支出,5.33.5
2007,3505900100,22480000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,5.34.1
2007,3505901000,2028000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,5.34.2
2007,3505909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,5.34.4
2007,3505910100,68693000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,5.35.1
2007,3505911000,3410000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,5.35.2
2007,3505911200,671000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,5.35.3
2007,3505911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,5.35.4
2007,3505919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,5.35.6
2007,3505930100,18658000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,5.36.1
2007,3505931000,1272000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,5.36.2
2007,3505931200,205000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,5.36.3
2007,3505931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,5.36.4
2007,3505939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,5.36.6
2007,3606010100,384024000,無細項,考試院主管,考試院,一般行政,考試支出,6.1.1
2007,3606011200,4500000,無細項,考試院主管,考試院,議事業務,考試支出,6.1.2
2007,3606011300,2020000,無細項,考試院主管,考試院,法制業務,考試支出,6.1.3
2007,3606011400,17926000,無細項,考試院主管,考試院,施政業務及督導,考試支出,6.1.4
2007,3606019800,1150000,無細項,考試院主管,考試院,第一預備金,考試支出,6.1.5
2007,7606012100,5716000,無細項,考試院主管,考試院,退撫基金監理,退休撫卹業務支出,6.1.6
2007,3606100100,289115000,無細項,考試院主管,考選部,一般行政,考試支出,6.2.1
2007,3606101000,518981000,無細項,考試院主管,考選部,考試業務,考試支出,6.2.2
2007,3606109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,6.2.5
2007,3606200100,383291000,無細項,考試院主管,銓敘部,一般行政,考試支出,6.3.1
2007,3606209800,817000,無細項,考試院主管,銓敘部,第一預備金,考試支出,6.3.3
2007,6606200300,205810000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,6.3.4
2007,6806205800,81823000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,6.3.5
2007,7506205300,16501928000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,6.3.6
2007,3606300100,112409000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,6.4.1
2007,3606309800,500000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,6.4.3
2007,3606400100,116391000,無細項,考試院主管,國家文官培訓所,一般行政,考試支出,6.5.1
2007,3606401100,116705000,無細項,考試院主管,國家文官培訓所,國家文官培訓業務,考試支出,6.5.2
2007,3606409800,540000,無細項,考試院主管,國家文官培訓所,第一預備金,考試支出,6.5.4
2007,3707010100,633392000,無細項,監察院主管,監察院,一般行政,監察支出,7.1.1
2007,3707010300,11291000,無細項,監察院主管,監察院,議事業務,監察支出,7.1.2
2007,3707010900,24892000,無細項,監察院主管,監察院,調查巡察業務,監察支出,7.1.3
2007,3707011200,17088000,無細項,監察院主管,監察院,財產申報業務,監察支出,7.1.4
2007,3707019800,922000,無細項,監察院主管,監察院,第一預備金,監察支出,7.1.6
2007,3707100100,1075694000,無細項,監察院主管,審計部,一般行政,監察支出,7.2.1
2007,3707101000,30976000,無細項,監察院主管,審計部,中央政府審計,監察支出,7.2.2
2007,3707102000,16877000,無細項,監察院主管,審計部,縣市地方審計,監察支出,7.2.3
2007,3707109800,3375000,無細項,監察院主管,審計部,第一預備金,監察支出,7.2.5
2007,3707600100,82433000,無細項,監察院主管,審計部臺北市審計處,一般行政,監察支出,7.3.1
2007,3707601000,2021000,無細項,監察院主管,審計部臺北市審計處,審計業務,監察支出,7.3.2
2007,3707609800,136000,無細項,監察院主管,審計部臺北市審計處,第一預備金,監察支出,7.3.3
2007,3707700100,63115000,無細項,監察院主管,審計部高雄市審計處,一般行政,監察支出,7.4.1
2007,3707701000,1398000,無細項,監察院主管,審計部高雄市審計處,審計業務,監察支出,7.4.2
2007,3707709800,102000,無細項,監察院主管,審計部高雄市審計處,第一預備金,監察支出,7.4.4
2007,3808010100,1072879000,無細項,內政部主管,內政部,一般行政,民政支出,8.1.1
2007,3808011000,233337000,無細項,內政部主管,內政部,民政業務,民政支出,8.1.2
2007,3808011500,89206000,無細項,內政部主管,內政部,戶政業務,民政支出,8.1.3
2007,3808013000,384123000,無細項,內政部主管,內政部,內政資訊業務,民政支出,8.1.5
2007,3808019800,28603000,無細項,內政部主管,內政部,第一預備金,民政支出,8.1.7
2007,6608013700,28481591000,無細項,內政部主管,內政部,社會保險業務,社會保險支出,8.1.8
2007,6708013800,500455000,無細項,內政部主管,內政部,社會救助業務,社會救助支出,8.1.9
2007,6808013500,91128000,無細項,內政部主管,內政部,社會行政業務,福利服務支出,8.1.10
2007,6808013600,33630480000,無細項,內政部主管,內政部,社會福利服務業務,福利服務支出,8.1.11
2007,3808020100,462439000,無細項,內政部主管,內政部土地測量局,一般行政,民政支出,8.2.1
2007,3808020200,502507000,無細項,內政部主管,內政部土地測量局,土地測量,民政支出,8.2.2
2007,3808030100,136346000,無細項,內政部主管,內政部土地重劃工程局,一般行政,民政支出,8.3.1
2007,3808030200,280812000,無細項,內政部主管,內政部土地重劃工程局,土地開發,民政支出,8.3.2
2007,3808039800,180000,無細項,內政部主管,內政部土地重劃工程局,第一預備金,民政支出,8.3.3
2007,5808112000,492344000,無細項,內政部主管,營建署及所屬,公園規劃業務,農業支出,8.4.1
2007,5908110100,1053082000,無細項,內政部主管,營建署及所屬,一般行政,工業支出,8.4.3
2007,5908111000,8398745000,無細項,內政部主管,營建署及所屬,營建業務,工業支出,8.4.4
2007,5908119800,3176000,無細項,內政部主管,營建署及所屬,第一預備金,工業支出,8.4.7
2007,6008115500,9948511000,無細項,內政部主管,營建署及所屬,道路建設及養護,交通支出,8.4.8
2007,7208114000,3988919000,無細項,內政部主管,營建署及所屬,下水道管理業務,環境保護支出,8.4.9
2007,3808210100,11858564000,無細項,內政部主管,警政署,一般行政,民政支出,8.5.1
2007,3808211000,1182262000,無細項,內政部主管,警政署,警政業務,民政支出,8.5.2
2007,3808211200,355833000,無細項,內政部主管,警政署,警務管理,民政支出,8.5.3
2007,3808211300,766074000,無細項,內政部主管,警政署,保安警察業務,民政支出,8.5.4
2007,3808219800,45000000,無細項,內政部主管,警政署,第一預備金,民政支出,8.5.6
2007,3808240100,1907012000,無細項,內政部主管,警政署國道公路警察局,一般行政,民政支出,8.6.1
2007,3808241000,175998000,無細項,內政部主管,警政署國道公路警察局,公路警察業務,民政支出,8.6.2
2007,3808249800,1470000,無細項,內政部主管,警政署國道公路警察局,第一預備金,民政支出,8.6.4
2007,3808260100,1330042000,無細項,內政部主管,警政署刑事警察局,一般行政,民政支出,8.7.1
2007,3808261000,665286000,無細項,內政部主管,警政署刑事警察局,刑事警察業務,民政支出,8.7.2
2007,3808269800,2000000,無細項,內政部主管,警政署刑事警察局,第一預備金,民政支出,8.7.4
2007,3808410100,537155000,無細項,內政部主管,中央警察大學,一般行政,民政支出,8.8.1
2007,3808410200,450953000,無細項,內政部主管,中央警察大學,高級警察教育,民政支出,8.8.2
2007,3808419800,1459000,無細項,內政部主管,中央警察大學,第一預備金,民政支出,8.8.4
2007,3808420100,463835000,無細項,內政部主管,臺灣警察專科學校,一般行政,民政支出,8.9.1
2007,3808421000,1212994000,無細項,內政部主管,臺灣警察專科學校,初級警察教育,民政支出,8.9.2
2007,3808429800,2320000,無細項,內政部主管,臺灣警察專科學校,第一預備金,民政支出,8.9.4
2007,3808510100,429986000,無細項,內政部主管,消防署及所屬,一般行政,民政支出,8.10.1
2007,3808511000,1890712000,無細項,內政部主管,消防署及所屬,消防救災業務,民政支出,8.10.2
2007,3808512000,233788000,無細項,內政部主管,消防署及所屬,港務消防業務,民政支出,8.10.3
2007,3808519800,1620000,無細項,內政部主管,消防署及所屬,第一預備金,民政支出,8.10.5
2007,3808550100,192173000,無細項,內政部主管,役政署,一般行政,民政支出,8.11.1
2007,3808551000,4716966000,無細項,內政部主管,役政署,役政業務,民政支出,8.11.2
2007,3808559800,2000000,無細項,內政部主管,役政署,第一預備金,民政支出,8.11.3
2007,3808580100,1972021000,無細項,內政部主管,入出國及移民署,一般行政,民政支出,8.12.1
2007,3808581100,891871000,無細項,內政部主管,入出國及移民署,入出國及移民管理業務,民政支出,8.12.2
2007,3808589800,2000000,無細項,內政部主管,入出國及移民署,第一預備金,民政支出,8.12.5
2007,5208610100,69874000,無細項,內政部主管,建築研究所,一般行政,科學支出,8.13.1
2007,5208615500,593998000,無細項,內政部主管,建築研究所,建築研究業務,科學支出,8.13.2
2007,5208619800,180000,無細項,內政部主管,建築研究所,第一預備金,科學支出,8.13.3
2007,3808650100,399832000,無細項,內政部主管,空中勤務總隊,一般行政,民政支出,8.14.1
2007,3808651000,540345000,無細項,內政部主管,空中勤務總隊,空中勤務業務,民政支出,8.14.2
2007,6808710100,55473000,無細項,內政部主管,兒童局,一般行政,福利服務支出,8.15.1
2007,6808716500,3506831000,無細項,內政部主管,兒童局,兒童及少年福利業務,福利服務支出,8.15.2
2007,6808719800,270000,無細項,內政部主管,兒童局,第一預備金,福利服務支出,8.15.3
2007,3911010100,7384567000,無細項,外交部主管,外交部,一般行政,外交支出,9.1.1
2007,3911011300,3251367000,無細項,外交部主管,外交部,駐外機構業務,外交支出,9.1.3
2007,3911011400,1408353000,無細項,外交部主管,外交部,國際會議及交流,外交支出,9.1.4
2007,3911011500,10231231000,無細項,外交部主管,外交部,國際合作,外交支出,9.1.5
2007,3911016100,268689000,無細項,外交部主管,外交部,國際關懷與救助,外交支出,9.1.6
2007,3911019800,31527000,無細項,外交部主管,外交部,第一預備金,外交支出,9.1.8
2007,391101A000,4799101000,無細項,外交部主管,外交部,外交支出機密計畫,外交支出,9.1.9
2007,3911100100,189851000,無細項,外交部主管,領事事務局,一般行政,外交支出,9.2.1
2007,3911101000,491599000,無細項,外交部主管,領事事務局,領事事務管理,外交支出,9.2.2
2007,3911109800,1500000,無細項,外交部主管,領事事務局,第一預備金,外交支出,9.2.4
2007,4814010100,655554000,無細項,國防部主管,國防部,一般行政,國防支出,10.1.1
